Country Name,Country Code,Indicator Name,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Netherlands,NLD,"School enrollment, secondary (% gross)",123.443389892578,120.754852294922,119.909339904785,116.909530639648,117.553810119629,118.427619934082,119.842338562012,121.511627197266,122.74600982666,124.569526672363,129.868103027344,111.448249816895,,,114.137916564941,112.994277954102,115.225227355957,114.50032043457,114.804168701172,115.440399169922,115.116073608398,,
Spain,ESP,"School enrollment, secondary (% gross)",115.331329345703,115.286270141602,114.452789306641,115.084503173828,117.570930480957,117.273666381836,117.488693237305,117.210586547852,117.357116699219,122.622512817383,126.152786254883,127.786712646484,126.716270446777,125.335800170898,124.85466003418,123.269889831543,120.555923461914,119.430198669434,118.524719238281,117.367767333984,119.114921569824,,
Sweden,SWE,"School enrollment, secondary (% gross)",147.903442382812,144.218505859375,136.474304199219,101.425491333008,101.482162475586,101.204086303711,100.998710632324,101.521087646484,101.434310913086,102.25106048584,102.14037322998,103.106872558594,132.713500976562,133.660247802734,137.462966918945,137.561157226562,142.641586303711,140.821746826172,136.641006469727,136.426132202148,138.688186645508,139.406524658203,
Switzerland,CHE,"School enrollment, secondary (% gross)",94.758171081543,93.588623046875,93.3511962890625,93.2228698730469,93.8099594116211,94.1694793701172,95.0716171264648,95.5135726928711,95.8478317260742,96.6068572998047,97.1951599121094,98.3727416992188,101.221382141113,,103.913391113281,104.09513092041,103.900062561035,104.188026428223,104.071113586426,104.211616516113,103.605186462402,103.392356872559,
United Kingdom,GBR,"School enrollment, secondary (% gross)",101.244812011719,102.621513366699,102.160667419434,104.943023681641,105.705490112305,98.4647674560547,97.7778396606445,98.8149490356445,100.629089355469,103.454986572266,94.1591262817383,92.3830718994141,125.601188659668,128.286331176758,125.702590942383,,125.672149658203,120.13818359375,117.060470581055,114.169616699219,113.035621643066,111.909187316895,
United States,USA,"School enrollment, secondary (% gross)",,,,,95.0524826049805,,,,,,,,96.1864929199219,96.9245376586914,97.6525497436523,98.7699279785156,98.9523391723633,99.2755813598633,100.063430786133,100.509819030762,101.192489624023,97.4734878540039,
